c,f
123081,0.99972755
123082,0.9989951
123083,0.999711
123084,0.99836314
123085,1.0003388
123086,1.0002884
123087,0.9998631
123088,1.0004805
123089,0.999501
123090,1.0005186
123091,1.0003979
123092,1.0001602
123093,0.99929106
123094,1.017549
123095,1.0129178
123096,1.0075177
123097,1.0052515
123098,1.0045534
123099,1.0029467
123100,1.0039228
123101,1.0019011
123102,1.000681
123103,1.001282
123104,1.0008312
123105,1.0010989
123106,1.0004226
123107,1.0011307
123108,1.0005041
123109,1.001019
123110,1.00091
123111,1.000233
123112,1.0011635
123113,0.9995077
123114,1.0009577
123115,1.0005637
123116,0.9998267
123117,1.0003471
123118,1.0009598
123119,0.9995823
123120,1.0008041
123121,1.0002161
123122,1.0005686
123123,1.000177
123124,1.0006038
123125,0.9995745
123126,1.001185
123127,0.9996916
123128,1.0012177
123129,1.0003566
123130,1.0009354
123131,1.0035399
123132,1.003605
123133,1.0025787
123134,1.0025511
123135,1.0016525
123136,1.002167
123137,1.0011493
123138,1.0019552
123139,1.0011287
123140,1.0026593
123141,1.0030456
123142,1.0018033
123143,1.002302
123144,1.0006635
123145,1.0006162
123146,1.0005845
123147,1.0015777
123148,1.0009502
123149,1.0000553
123150,0.9999746
123151,1.0002999
123152,1.0001527
123153,0.99979085
123154,1.0005043
123155,1.00011
123156,0.9994238
123157,0.99993265
123158,0.9990296
123159,0.9996988
123160,1.0003701
123161,1.0008166
123162,0.9997815
123163,0.9992757
123164,0.9998083
123165,1.00062
123166,1.0006787
123167,1.0004607
123168,1.0003605
123169,1.0005693
123170,1.0013722
123173,1.0001962
123174,1.0002658
123175,1.0002918
123176,1.000639
123177,1.0005229
123178,1.0029491
123179,1.0004576
123180,1.000665
123181,1.0002308
123182,1.0010936
123183,1.000241
123184,1.0002066
123185,0.9999307
123186,1.0002654
123187,1.0010389
123188,1.0002868
123189,0.99988735
123190,1.0001255
123191,1.0004174
123192,1.0005854
123193,1.0013661
123194,1.0001506
123195,1.0005736
123196,1.0002272
123197,1.0011619
123198,1.0006084
123199,1.0020376
123200,1.006461
123201,1.0034649
123202,1.0022812
123203,1.0014812
123204,1.0027478
123205,1.001348
123206,1.0022266
123207,1.0014864
123208,1.0013472
123209,1.0004791
123210,1.0010735
123211,1.0011073
123212,1.0020263
123213,1.0017842
123214,1.0008951
