c,f
298247,0.9955496
298248,1.0045367
298249,1.0032903
298250,0.99019986
298251,0.9719341
298252,1.0021808
298253,0.97797495
298254,0.99812376
298255,0.97497606
298256,0.98412
298257,0.9934578
298258,0.9903631
298259,0.98242193
298260,0.9832985
298261,0.97635657
298262,0.9639777
298263,0.99884593
298264,0.9741707
298265,0.97904456
298266,0.9976224
298267,0.9839635
298268,0.9985933
298269,0.98528993
298270,0.9747085
298271,0.98484516
298272,0.99054617
298273,0.9794917
298274,0.9921435
298275,0.99040854
298276,0.9751288
298277,0.9791145
298278,0.9893728
298279,0.985033
298280,0.9960969
298281,0.98382866
298282,0.9955115
298283,0.9811274
298284,0.995872
298285,0.99163
298286,0.9971156
298287,1.0087723
298288,0.98501337
298289,0.9911875
298290,1.0015081
298291,0.9957214
298292,0.989227
298293,0.9928598
298294,0.9953794
298295,0.9916729
298296,0.9995611
298297,1.0022975
298298,0.9667908
298299,0.9870297
298300,0.99933565
298301,1.0088516
298302,0.9945044
298303,0.9982052
298304,0.9955953
298305,0.9986393
298306,0.9918187
298307,0.99121815
298308,0.98682714
298309,1.0054611
298310,0.9876902
298311,0.98362046
298312,0.97771114
298313,0.9873824
298314,0.99607736
298315,0.98957694
298316,1.0094515
298317,1.0033948
298318,1.0050263
298319,1.0061604
298320,0.99402386
298321,1.0019267
298322,0.99298114
298323,0.9900678
298324,0.9912412
298325,0.9836128
298326,0.97920907
298327,0.9850413
298328,0.99026424
298329,0.9949346
298330,0.9988658
298331,0.9946425
298332,0.97972447
298333,0.9927074
298334,0.9799003
298335,1.1094875
298336,1.1244814
298337,1.0533825
298338,1.0269731
298339,1.0363295
298340,1.0224656
298341,1.0250574
298342,1.0143626
298343,1.0279028
298344,1.0305451
298345,1.0378579
298346,1.0364156
298347,1.0494444
298348,1.0498716
298349,1.0586196
298350,1.0505408
298351,1.0674937
298352,1.0807472
298353,1.0707486
298354,1.0860204
298355,1.0882044
298356,1.107138
298357,1.1096202
298358,1.0977308
298359,1.1186292
298360,1.1355805
298361,1.1294717
298362,1.139941
298363,1.1424097
298364,1.142668
298365,1.1482856
298366,1.1624036
298367,1.1599486
298368,1.1690234
298369,1.1698622
298370,1.1580523
298371,1.1742388
298372,1.1873133
298373,1.1775261
298374,1.1878796
298375,1.1775088
298376,1.1836107
298377,1.1908007
298378,1.1891394
298379,1.1747838
298380,1.1801174
298381,1.1710656
298382,1.1771722
298383,1.1806986
298384,1.1950119
298385,1.1869535
298386,1.1933302
298387,1.1843002
298388,1.1897162
298389,1.1965815
298390,1.18926
298391,1.2031966
298392,1.1911964
298393,1.2039856
298394,1.1894597
298395,1.1928071
298396,1.1761339
298397,1.1788446
298398,1.188705
298399,1.2013425
298400,1.1951991
298401,1.192449
298402,1.172116
298403,1.1699657
298404,1.1830299
298405,1.1551896
298406,1.1692917
298407,1.1556792
298408,1.16359
298409,1.1247855
298410,1.1540083
298411,1.1566833
298412,1.1322434
298413,1.1291609
298414,1.1295902
298415,1.1152481
298416,1.1117258
298417,1.0969899
298418,1.1054629
298419,1.1030099
298420,1.1061653
298421,1.0852017
298422,1.0810438
298423,1.0874194
298424,1.0960426
298425,1.0837828
298426,1.0809017
298427,1.0600821
298428,1.0707357
298429,1.0667598
298430,1.0532451
298431,1.0565299
298432,1.0532367
298433,1.0408851
298434,1.0398817
298435,1.0428013
