c,f
231920,1.0001131
231921,0.99965805
231922,0.9976764
231923,0.9996732
231924,1.0027971
231925,1.0030566
231926,1.0025073
231927,1.0030856
231928,1.0030144
231929,1.0042036
231930,0.99828756
231931,1.0044359
231932,1.0019339
231933,1.0054882
231934,0.9985102
231935,1.0011275
231936,1.0032353
231937,1.0023595
231938,1.0016403
231939,1.0052904
231940,1.0247498
231941,1.0175642
231942,1.0115008
231943,1.0129716
231944,1.0132664
231945,1.0128589
231946,1.0120611
231947,1.0106632
231948,1.0079429
231949,1.0070498
231950,1.0075856
231951,1.0169288
231952,1.003391
231953,1.0033327
231954,1.0049318
231955,1.0101162
231956,1.0056762
231957,1.0045384
231958,1.0072122
231959,1.0051844
231960,0.9982398
231961,1.0046526
231962,1.0014324
231963,1.0052258
231964,1.002817
231965,1.0031747
231966,1.0004691
231967,1.0110397
231968,1.0023988
231969,1.0049902
231970,1.0027472
231971,0.99878526
231972,1.0046065
231973,1.0000683
231974,1.0055269
231975,1.0090634
231976,1.0019622
231977,1.0007657
231978,1.0008106
231979,1.0087895
231980,1.0007882
231981,1.0019342
231982,1.0033401
231983,0.99582464
231984,1.0027646
231985,1.0063542
231986,0.9991
231987,0.99995524
231988,0.9959019
231989,1.0036775
231990,0.99905115
231991,1.0009519
231992,1.002487
231993,1.0017517
231994,0.9987093
231995,0.99876845
231996,0.99984264
231997,1.0010833
231998,0.9999831
231999,1.0008551
232000,0.9996263
