c,f
240949,1.0234365
240950,0.9970442
240951,1.0124679
240952,0.9985828
240953,1.0049433
240954,1.014849
240955,0.9950798
240956,1.0044996
240957,1.013953
240958,1.0011092
240959,1.2070917
240960,1.1203613
240961,1.1103535
240962,1.1294913
240963,1.1154426
240964,1.0878754
240965,1.0997094
240966,1.0592455
240967,1.0929132
240968,1.078804
240969,1.0842012
240970,1.0877925
240971,1.0877213
240972,1.0442082
240973,1.0813502
240974,1.0577981
240975,1.0459441
240976,1.0602461
240977,1.0500518
240978,1.0360364
240979,1.039097
240980,1.0472496
240981,1.0607963
240982,1.0609018
240983,1.0202963
240984,1.02377
240985,1.0421717
240986,1.0377569
240987,1.0181173
240988,1.0241449
240989,1.0276082
240990,1.0362194
240991,1.0480418
240992,1.0256333
240993,1.0342435
240994,1.0068125
240995,1.0376347
240996,1.0239841
240997,1.0301564
240998,1.0291799
240999,1.041735
241000,0.9973622
241001,1.0147201
241002,1.0031157
241003,1.0110313
241004,1.0056528
241005,0.99007064
241006,1.0295211
241007,1.002267
241008,1.0137371
241009,1.0257359
241010,0.98642313
241011,1.0223413
241012,1.0103989
241013,1.0065421
