c,f
142813,1.0210621
142814,0.9848703
142815,0.9941642
142816,0.97892666
142817,0.98008925
142818,1.0040294
142819,1.0009434
142820,0.9763084
142821,0.99391645
142822,1.0034736
142823,1.2540267
142824,1.4327888
142825,1.2172709
142826,1.1443554
142827,1.0939139
142828,1.0668825
142829,1.0593994
142830,1.0522765
142831,1.0360172
142832,1.0171038
142833,1.0219945
142834,1.0141217
142835,1.0231183
142836,1.0194618
142837,1.0062108
142838,1.0293909
142839,1.0297467
142840,1.021397
142841,1.0095702
142842,1.013531
142843,1.0069274
142844,1.0232013
142845,1.0012332
142846,1.026802
142847,1.0115615
142848,1.0224015
142849,1.0074348
142850,1.0237683
142851,0.9980983
142852,1.0080087
142853,1.000907
142854,0.98699814
142855,0.9834754
142856,1.0085303
142857,1.0057645
142858,1.0058446
142859,0.98717475
142860,0.99812365
142861,1.0090009
