c,f
162460,1.0117211
162461,0.99931616
162462,1.004603
162463,1.0041407
162464,1.0068996
162465,1.0231773
162466,1.0015976
162467,1.0014385
162468,1.0074838
162469,0.98601276
162470,1.1685869
162471,1.3576809
162472,1.2487018
162473,1.1508393
162474,1.1131681
162475,1.0624571
162476,1.0447242
162477,1.0447199
162478,1.0129482
162479,1.0188493
162480,1.017853
162481,1.029266
162482,1.0095041
162483,1.030143
162484,1.0034337
162485,1.0022227
162486,1.0183494
162487,1.0199366
162488,1.0060228
162489,1.003029
162490,0.99702585
162491,1.005726
162492,0.98331356
162493,0.99622756
162494,1.0062021
162495,0.9978302
162496,1.0085793
162497,1.0128794
162498,0.97630894
162499,0.99727756
162500,1.0156311
162501,1.0043644
162502,1.0173845
162503,1.0059363
162504,0.9983722
162505,0.9981198
162506,0.98620385
162507,1.0174918
162508,0.9981142
